dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,Label
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,2,3649,1242,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,1,3649,1402,0,0,0,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,1,3759,1402,0,0,0,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,2,3413,3539,0,0,0,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,2,3444,1242,0,0,0,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,1,4223,229621834,0,2561,2561,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,3,4463,373549391,0,4670,4670,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,4,4127,262354351,0,2566,2566,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,1,635900509,2880,7236,0,7236,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,2,3649,1242,0,0,0,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,3,3413,3609,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,4,373549391,4463,4670,0,4670,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,1,3759,1402,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,1,4223,229621834,0,2561,2561,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,3,4463,373549391,0,4670,4670,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,4,4127,262354351,0,2566,2566,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,1,635900509,2880,7236,0,7236,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,2,3649,1242,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,3,3413,3609,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,3,3959,143928799,0,2108,2108,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,4,373549391,4463,4670,0,4670,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,3,3199,3539,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,2,4347,262352180,0,2566,2566,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,2,3759,1402,0,0,0,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,3,3199,3539,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,2,3719,1242,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,3,262354351,4020,2566,0,2566,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,2,3669,1492,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,3,3413,3539,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,3,3539,3413,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,2,3413,3609,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,1,4139,143926452,0,2108,2108,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,2,3719,1242,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,4,3539,3199,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,3,143928799,3959,2108,0,2108,Benign
10176,2,10.0.0.10,10.0.0.7,91468,95309656,293,400000000,2.93E+11,2,1931,9310,9701020,310,0,UDP,4,3609,3483,0,0,0,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,1,3669,1402,0,0,0,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,1,3719,1156,0,0,0,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,4,373549391,4463,4670,0,4670,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,2,3649,1242,0,0,0,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,3,262354351,4127,2566,0,2566,Benign
10176,2,10.0.0.10,10.0.0.7,91468,95309656,293,400000000,2.93E+11,2,1931,9310,9701020,310,0,UDP,4,3539,3199,0,0,0,Benign
10176,2,10.0.0.10,10.0.0.7,91468,95309656,293,400000000,2.93E+11,2,1931,9310,9701020,310,0,UDP,2,3413,3539,0,0,0,Benign
10176,2,10.0.0.10,10.0.0.7,91468,95309656,293,400000000,2.93E+11,2,1931,9310,9701020,310,0,UDP,1,3649,1472,0,0,0,Benign
10176,2,10.0.0.10,10.0.0.7,91468,95309656,293,400000000,2.93E+11,2,1931,9310,9701020,310,0,UDP,4,3539,3413,0,0,0,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,3,3959,143928799,0,2108,2108,Benign
10176,2,10.0.0.10,10.0.0.7,91468,95309656,293,400000000,2.93E+11,2,1931,9310,9701020,310,0,UDP,2,3669,1492,0,0,0,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,3,4463,373549391,0,4670,4670,Benign
10176,2,10.0.0.10,10.0.0.7,91468,95309656,293,400000000,2.93E+11,2,1931,9310,9701020,310,0,UDP,3,3959,143928799,0,0,0,Benign
10176,2,10.0.0.10,10.0.0.7,91468,95309656,293,400000000,2.93E+11,2,1931,9310,9701020,310,0,UDP,1,3759,1402,0,0,0,Benign
10176,2,10.0.0.10,10.0.0.7,91468,95309656,293,400000000,2.93E+11,2,1931,9310,9701020,310,0,UDP,3,272053329,4169,2586,0,2586,Benign
10176,2,10.0.0.10,10.0.0.7,91468,95309656,293,400000000,2.93E+11,2,1931,9310,9701020,310,0,UDP,1,3669,1402,0,0,0,Benign
10176,2,10.0.0.10,10.0.0.7,91468,95309656,293,400000000,2.93E+11,2,1931,9310,9701020,310,0,UDP,2,3649,1242,0,0,0,Benign
10176,2,10.0.0.10,10.0.0.7,91468,95309656,293,400000000,2.93E+11,2,1931,9310,9701020,310,0,UDP,2,3514,1242,0,0,0,Benign
10176,2,10.0.0.10,10.0.0.7,91468,95309656,293,400000000,2.93E+11,2,1931,9310,9701020,310,0,UDP,4,4062,272052287,0,2586,2586,Benign
10176,2,10.0.0.10,10.0.0.7,91468,95309656,293,400000000,2.93E+11,2,1931,9310,9701020,310,0,UDP,3,3413,3609,0,0,0,Benign
10176,2,10.0.0.10,10.0.0.7,91468,95309656,293,400000000,2.93E+11,2,1931,9310,9701020,310,0,UDP,1,3616,1472,0,0,0,Benign
10176,2,10.0.0.10,10.0.0.7,91468,95309656,293,400000000,2.93E+11,2,1931,9310,9701020,310,0,UDP,3,3413,3539,0,0,0,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,2,3413,3609,0,0,0,Benign
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,1,3759,1402,0,0,0,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,3,143928799,3959,2108,0,2108,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,2,3759,1402,0,0,0,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,2,3649,1312,0,0,0,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,1,3759,1402,0,0,0,Benign
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,4,3539,3413,0,0,0,DDoS-ACK
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,2,3719,1242,0,0,0,DDoS-ACK
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,3,262354351,4020,2566,0,2566,DDoS-ACK
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,2,3669,1492,0,0,0,DDoS-ACK
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,4,4020,262354351,0,2566,2566,DDoS-ACK
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,3,3539,3413,0,0,0,DDoS-ACK
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,4,3609,3413,0,0,0,DDoS-ACK
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,1,4139,143926452,0,2108,2108,DDoS-ACK
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,2,3719,1242,0,0,0,DDoS-ACK
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,4,3539,3199,0,0,0,DDoS-ACK
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,1,3649,1402,0,0,0,DDoS-ACK
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,4,3609,3413,0,0,0,DDoS-ACK
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,2,4347,262352180,0,2566,2566,DDoS-ACK
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,1,3546,1402,0,0,0,DDoS-ACK
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,1,3669,1402,0,0,0,DDoS-ACK
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,1,3649,1402,0,0,0,DDoS-ACK
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,4,373549391,4463,4670,0,4670,DDoS-ACK
10146,2,10.0.0.10,10.0.0.7,82158,85608636,263,397000000,2.63E+11,3,1931,9245,9633290,308,0,UDP,3,3413,3539,0,0,0,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,3,3413,3539,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,3,3413,3539,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,4,3539,3413,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,2,3649,1242,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,1,3719,1156,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,3,4379,356036611,0,6421,6421,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,2,3719,1242,0,0,0,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,1,3546,1402,0,0,0,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,4,3609,3413,0,0,0,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,3,3917,136023301,0,3838,3838,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,3,4379,356036611,0,6421,6421,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,2,3649,1242,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,4,356036611,4379,6421,0,6421,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,3,136023301,3917,3838,0,3838,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,1,3649,1402,0,0,0,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,4,3539,3413,0,0,0,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,2,4263,252729226,0,2589,2589,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,3,252731397,3936,2589,0,2589,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,4,3936,252731397,0,2589,2589,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,4,4043,252731397,0,2589,2589,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,1,608764775,2712,9010,0,9010,DDoS-ACK
10146,2,10.0.0.1,10.0.0.7,134948,143854568,312,914000000,3.13E+11,3,1931,7570,8069620,252,0,UDP,2,3444,1242,0,0,0,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,2,3669,1492,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,2,3413,3539,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,3,252731397,3936,2589,0,2589,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,4,3936,252731397,0,2589,2589,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,4,4043,252731397,0,2589,2589,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,1,608764775,2712,9010,0,9010,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,2,3649,1242,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,3,4379,356036611,0,6421,6421,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,1,4097,136020954,0,3838,3838,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,4,3539,3199,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,1,3669,1402,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,3,3199,3539,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,3,252731397,4043,2589,0,2589,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,1,3649,1402,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,1,3759,1402,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,2,3759,1402,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,1,4181,220014552,0,2583,2583,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,4,356036611,4379,6421,0,6421,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,2,3444,1242,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,3,3539,3413,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,1,3759,1402,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,2,3413,3609,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,1,3669,1402,0,0,0,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,1,4097,136020954,0,3838,3838,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,2,3649,1242,0,0,0,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,1,3759,1402,0,0,0,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,3,64053167,3707,3837,0,3837,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,1,3669,1402,0,0,0,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,2,3579,1242,0,0,0,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,3,196046295,3791,6459,0,6459,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,3,3413,3539,0,0,0,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,1,399441667,2054,16747,0,16747,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,1,3546,1402,0,0,0,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,4,3539,3413,0,0,0,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,2,3669,1492,0,0,0,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,2,3649,1242,0,0,0,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,4,203398535,4043,10289,0,10289,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,3,4379,356036611,0,6421,6421,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,2,3413,3539,0,0,0,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,4,3791,196046295,0,6459,6459,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,2,3649,1172,0,0,0,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,1,3817,64050820,0,3837,3837,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,3,4043,203398535,0,10288,10288,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,3,3973,203398465,0,10289,10289,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,3,3707,64053167,0,3837,3837,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,3,3539,3343,0,0,0,DDoS-ACK
10116,2,10.0.0.1,10.0.0.7,127378,135784948,282,912000000,2.83E+11,3,1931,13528,14420848,450,0,UDP,2,4263,252729226,0,2589,2589,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,1,3599,1332,0,0,0,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,1,3759,1402,0,0,0,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,4,3539,3199,0,0,0,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,1,3669,1402,0,0,0,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,2,3649,1242,0,0,0,DDoS-ACK
10026,2,10.0.0.3,10.0.0.7,132077,140794082,293,128000000,2.93E+11,4,1931,13535,14428310,451,0,UDP,3,3413,3539,0,0,0,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,2,3413,3539,0,0,0,DDoS-ACK
10026,2,10.0.0.1,10.0.0.7,87004,92746264,192,909000000,1.93E+11,4,1931,13535,14428310,451,0,UDP,4,3768,223512507,0,2620,2620,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,2,3759,1402,0,0,0,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,1,4181,220014552,0,2583,2583,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,4,356036611,4379,6421,0,6421,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,2,3649,1172,0,0,0,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,3,3539,3413,0,0,0,DDoS-ACK
9966,2,10.0.0.3,10.0.0.7,105010,111940660,233,119000000,2.33E+11,4,1931,13532,14425112,451,0,UDP,3,3199,3539,0,0,0,DDoS-ACK
10116,2,10.0.0.10,10.0.0.7,72913,75975346,233,395000000,2.33E+11,3,1931,9314,9705188,310,0,UDP,2,3413,3609,0,0,0,DDoS-ACK
